location,name,description,start,duration,eventId
poster1607,Anterior-posterior shift of hippocampus structural covariance across development:a multicohort study,"Anna Plachti, Abstract 1607",1624629600,60,poster1607AmericasEurope
poster1607,Anterior-posterior shift of hippocampus structural covariance across development:a multicohort study,"Anna Plachti, Abstract 1607",1624312800,60,poster1607AmericasAsia
poster1607,Anterior-posterior shift of hippocampus structural covariance across development:a multicohort study,"Anna Plachti, Abstract 1607",1624514400,120,poster1607EuropeAsia
poster1289,Association of R2 Relaxation Rate with LATE-NC: An Ex-vivo MRI and Pathology Study,"Mahir Tazwar, Abstract 1289",1624284000,60,poster1289AmericasEurope
poster1289,Association of R2 Relaxation Rate with LATE-NC: An Ex-vivo MRI and Pathology Study,"Mahir Tazwar, Abstract 1289",1624399200,60,poster1289AmericasAsia
poster1289,Association of R2 Relaxation Rate with LATE-NC: An Ex-vivo MRI and Pathology Study,"Mahir Tazwar, Abstract 1289",1624514400,120,poster1289EuropeAsia
poster1153,Atrophy Progression in Parkinson's Disease is Associated with Connectivity and Synaptic Activity,"Christina Tremblay, Abstract 1153",1624284000,60,poster1153AmericasEurope
poster1153,Atrophy Progression in Parkinson's Disease is Associated with Connectivity and Synaptic Activity,"Christina Tremblay, Abstract 1153",1624399200,60,poster1153AmericasAsia
poster1153,Atrophy Progression in Parkinson's Disease is Associated with Connectivity and Synaptic Activity,"Christina Tremblay, Abstract 1153",1624514400,120,poster1153EuropeAsia
poster1736,BCI-Based Cognitive Training Improves Brain Functional Network Segregation in Healthy Elderly,"Xing Qian, Abstract 1736",1624284000,60,poster1736AmericasEurope
poster1736,BCI-Based Cognitive Training Improves Brain Functional Network Segregation in Healthy Elderly,"Xing Qian, Abstract 1736",1624399200,60,poster1736AmericasAsia
poster1736,BCI-Based Cognitive Training Improves Brain Functional Network Segregation in Healthy Elderly,"Xing Qian, Abstract 1736",1624514400,120,poster1736EuropeAsia
poster2376,"Behavioral, Anatomical and Genetic Convergence of Affect and Cognition in Superior Frontal Cortex","H. Lina Schaare, Abstract 2376",1624456800,60,poster2376AmericasEurope
poster2376,"Behavioral, Anatomical and Genetic Convergence of Affect and Cognition in Superior Frontal Cortex","H. Lina Schaare, Abstract 2376",1624572000,60,poster2376AmericasAsia
poster2376,"Behavioral, Anatomical and Genetic Convergence of Affect and Cognition in Superior Frontal Cortex","H. Lina Schaare, Abstract 2376",1624341600,120,poster2376EuropeAsia
poster2429,"Brain age prediction using Deep Learning on 16,092 Healthy MRIs across Lifespan","Sheng He, Abstract 2429",1624370400,60,poster2429AmericasEurope
poster2429,"Brain age prediction using Deep Learning on 16,092 Healthy MRIs across Lifespan","Sheng He, Abstract 2429",1624485600,60,poster2429AmericasAsia
poster2429,"Brain age prediction using Deep Learning on 16,092 Healthy MRIs across Lifespan","Sheng He, Abstract 2429",1624514400,120,poster2429EuropeAsia
poster1313,CNN visualization methods reveal diagnostically relevant brain regions to detect Alzheimer's disease,"Martin Dyrba, Abstract 1313",1624456800,60,poster1313AmericasEurope
poster1313,CNN visualization methods reveal diagnostically relevant brain regions to detect Alzheimer's disease,"Martin Dyrba, Abstract 1313",1624572000,60,poster1313AmericasAsia
poster1313,CNN visualization methods reveal diagnostically relevant brain regions to detect Alzheimer's disease,"Martin Dyrba, Abstract 1313",1624341600,120,poster1313EuropeAsia
poster1927,Connectome Reconfigurations during Jazz Music Improvisation,"Victor Vergara, Abstract 1927",1624370400,60,poster1927AmericasEurope
poster1927,Connectome Reconfigurations during Jazz Music Improvisation,"Victor Vergara, Abstract 1927",1624658400,60,poster1927AmericasAsia
poster1927,Connectome Reconfigurations during Jazz Music Improvisation,"Victor Vergara, Abstract 1927",1624514400,120,poster1927EuropeAsia
poster1185,Cortical Networks of Creative Ability Trace Gene Expression Profiles of Synaptic Plasticity,"William Orwig, Abstract 1185",1624543200,60,poster1185AmericasEurope
poster1185,Cortical Networks of Creative Ability Trace Gene Expression Profiles of Synaptic Plasticity,"William Orwig, Abstract 1185",1624485600,60,poster1185AmericasAsia
poster1185,Cortical Networks of Creative Ability Trace Gene Expression Profiles of Synaptic Plasticity,"William Orwig, Abstract 1185",1624341600,120,poster1185EuropeAsia
poster2234,Cortical surface area is influenced by genetic variation in enhancers gained during human evolution,"Barbara Molz, Abstract 2234",1624543200,60,poster2234AmericasEurope
poster2234,Cortical surface area is influenced by genetic variation in enhancers gained during human evolution,"Barbara Molz, Abstract 2234",1624485600,60,poster2234AmericasAsia
poster2234,Cortical surface area is influenced by genetic variation in enhancers gained during human evolution,"Barbara Molz, Abstract 2234",1624341600,120,poster2234EuropeAsia
poster2307,Decoding behavioral responses from fMRI without learning behavioral responses from fMRI,"Joram Soch, Abstract 2307",1624456800,60,poster2307AmericasEurope
poster2307,Decoding behavioral responses from fMRI without learning behavioral responses from fMRI,"Joram Soch, Abstract 2307",1624572000,60,poster2307AmericasAsia
poster2307,Decoding behavioral responses from fMRI without learning behavioral responses from fMRI,"Joram Soch, Abstract 2307",1624341600,120,poster2307EuropeAsia
poster2435,Decoupling between global brain signal and cerebrospinal fluid flow is linked to Alzheimer's disease,"Feng Han, Abstract 2435",1624284000,60,poster2435AmericasEurope
poster2435,Decoupling between global brain signal and cerebrospinal fluid flow is linked to Alzheimer's disease,"Feng Han, Abstract 2435",1624399200,60,poster2435AmericasAsia
poster2435,Decoupling between global brain signal and cerebrospinal fluid flow is linked to Alzheimer's disease,"Feng Han, Abstract 2435",1624514400,120,poster2435EuropeAsia
poster2504,Designs of resting ASL analyses in pharmacologic studies,"Fanny Munsch, Abstract 2504",1624629600,60,poster2504AmericasEurope
poster2504,Designs of resting ASL analyses in pharmacologic studies,"Fanny Munsch, Abstract 2504",1624572000,60,poster2504AmericasAsia
poster2504,Designs of resting ASL analyses in pharmacologic studies,"Fanny Munsch, Abstract 2504",1624341600,120,poster2504EuropeAsia
poster2604,Development of thalamocortical functional connectivity gradient in the human infant brain,"Shinwon Park, Abstract 2604",1624543200,60,poster2604AmericasEurope
poster2604,Development of thalamocortical functional connectivity gradient in the human infant brain,"Shinwon Park, Abstract 2604",1624485600,60,poster2604AmericasAsia
poster2604,Development of thalamocortical functional connectivity gradient in the human infant brain,"Shinwon Park, Abstract 2604",1624341600,120,poster2604EuropeAsia
poster1931,Development of the visual pathways mediates development of electrophysiology in visual cortex,"Sendy Caffarra, Abstract 1931",1624629600,60,poster1931AmericasEurope
poster1931,Development of the visual pathways mediates development of electrophysiology in visual cortex,"Sendy Caffarra, Abstract 1931",1624485600,60,poster1931AmericasAsia
poster1931,Development of the visual pathways mediates development of electrophysiology in visual cortex,"Sendy Caffarra, Abstract 1931",1624341600,120,poster1931EuropeAsia
poster1357,DISABILITY CLASSIFICATION USING EMPIRICAL VS PREDICTED STRUCTURAL AND FUNCTIONAL CONNECTIVITY IN MS,"Ceren Tozlu, Abstract 1357",1624629600,60,poster1357AmericasEurope
poster1357,DISABILITY CLASSIFICATION USING EMPIRICAL VS PREDICTED STRUCTURAL AND FUNCTIONAL CONNECTIVITY IN MS,"Ceren Tozlu, Abstract 1357",1624312800,60,poster1357AmericasAsia
poster1357,DISABILITY CLASSIFICATION USING EMPIRICAL VS PREDICTED STRUCTURAL AND FUNCTIONAL CONNECTIVITY IN MS,"Ceren Tozlu, Abstract 1357",1624514400,120,poster1357EuropeAsia
poster1051,Divergence of cortical asymmetry and atrophy in temporal lobe epilepsy: A worldwide ENIGMA study,"Bo-yong Park, Abstract 1051",1624456800,60,poster1051AmericasEurope
poster1051,Divergence of cortical asymmetry and atrophy in temporal lobe epilepsy: A worldwide ENIGMA study,"Bo-yong Park, Abstract 1051",1624572000,60,poster1051AmericasAsia
poster1051,Divergence of cortical asymmetry and atrophy in temporal lobe epilepsy: A worldwide ENIGMA study,"Bo-yong Park, Abstract 1051",1624341600,120,poster1051EuropeAsia
poster1259,Dyanmic funciontal connectivity reveals self-referential network predominating in older age,"Lu Zhang, Abstract 1259",1624543200,60,poster1259AmericasEurope
poster1259,Dyanmic funciontal connectivity reveals self-referential network predominating in older age,"Lu Zhang, Abstract 1259",1624485600,60,poster1259AmericasAsia
poster1259,Dyanmic funciontal connectivity reveals self-referential network predominating in older age,"Lu Zhang, Abstract 1259",1624341600,120,poster1259EuropeAsia
poster1560,Effect of repeated blocks of transcranial magnetic stimulation (TMS) on fronto-striatal connectivity,"Usman Jawed Shaikh, Abstract 1560",1624284000,60,poster1560AmericasEurope
poster1560,Effect of repeated blocks of transcranial magnetic stimulation (TMS) on fronto-striatal connectivity,"Usman Jawed Shaikh, Abstract 1560",1624658400,60,poster1560AmericasAsia
poster1560,Effect of repeated blocks of transcranial magnetic stimulation (TMS) on fronto-striatal connectivity,"Usman Jawed Shaikh, Abstract 1560",1624514400,120,poster1560EuropeAsia
poster1588,"ENIGMA HALFpipe: Fast, interactive, and reproducible analysis for functional MRI data","Lea Waller, Abstract 1588",1624284000,60,poster1588AmericasEurope
poster1588,"ENIGMA HALFpipe: Fast, interactive, and reproducible analysis for functional MRI data","Lea Waller, Abstract 1588",1624399200,60,poster1588AmericasAsia
poster1588,"ENIGMA HALFpipe: Fast, interactive, and reproducible analysis for functional MRI data","Lea Waller, Abstract 1588",1624514400,120,poster1588EuropeAsia
poster2252,Evolution of Functional Connectome Harmonics during Infancy,"H Patrick Taylor, Abstract 2252",1624543200,60,poster2252AmericasEurope
poster2252,Evolution of Functional Connectome Harmonics during Infancy,"H Patrick Taylor, Abstract 2252",1624485600,60,poster2252AmericasAsia
poster2252,Evolution of Functional Connectome Harmonics during Infancy,"H Patrick Taylor, Abstract 2252",1624341600,120,poster2252EuropeAsia
poster1865,"Evolutionarily conserved fMRI network dynamics in the human, macaque and mouse brain","Daniel Gutierrez-Barragan, Abstract 1865",1624629600,60,poster1865AmericasEurope
poster1865,"Evolutionarily conserved fMRI network dynamics in the human, macaque and mouse brain","Daniel Gutierrez-Barragan, Abstract 1865",1624312800,60,poster1865AmericasAsia
poster1865,"Evolutionarily conserved fMRI network dynamics in the human, macaque and mouse brain","Daniel Gutierrez-Barragan, Abstract 1865",1624514400,120,poster1865EuropeAsia
poster2022,Examining the Neurobiological Validity of a Novel VR Assessment Tool for Early Detection of AD,"Hannah Fingerhut, Abstract 2022",1624284000,60,poster2022AmericasEurope
poster2022,Examining the Neurobiological Validity of a Novel VR Assessment Tool for Early Detection of AD,"Hannah Fingerhut, Abstract 2022",1624399200,60,poster2022AmericasAsia
poster2022,Examining the Neurobiological Validity of a Novel VR Assessment Tool for Early Detection of AD,"Hannah Fingerhut, Abstract 2022",1624514400,120,poster2022EuropeAsia
poster2495,Expanding the Nilearn vision: Machine learning and statistics for fMRI in Python,"Bertrand Thirion, Abstract 2495",1624284000,60,poster2495AmericasEurope
poster2495,Expanding the Nilearn vision: Machine learning and statistics for fMRI in Python,"Bertrand Thirion, Abstract 2495",1624399200,60,poster2495AmericasAsia
poster2495,Expanding the Nilearn vision: Machine learning and statistics for fMRI in Python,"Bertrand Thirion, Abstract 2495",1624514400,120,poster2495EuropeAsia
poster2471,Flaws in data binning for population receptive field analyses,"Susanne Stoll, Abstract 2471",1624629600,60,poster2471AmericasEurope
poster2471,Flaws in data binning for population receptive field analyses,"Susanne Stoll, Abstract 2471",1624485600,60,poster2471AmericasAsia
poster2471,Flaws in data binning for population receptive field analyses,"Susanne Stoll, Abstract 2471",1624341600,120,poster2471EuropeAsia
poster1420,Focal lesions induce large-scale percolation of sleep-like intracerebral activity in awake humans,"Simone Russo, Abstract 1420",1624370400,60,poster1420AmericasEurope
poster1420,Focal lesions induce large-scale percolation of sleep-like intracerebral activity in awake humans,"Simone Russo, Abstract 1420",1624312800,60,poster1420AmericasAsia
poster1420,Focal lesions induce large-scale percolation of sleep-like intracerebral activity in awake humans,"Simone Russo, Abstract 1420",1624514400,120,poster1420EuropeAsia
poster2559,Freezing of gait is worsened by heightened sympathetic arousal that increases network integration,"Natasha Taylor, Abstract 2559",1624284000,60,poster2559AmericasEurope
poster2559,Freezing of gait is worsened by heightened sympathetic arousal that increases network integration,"Natasha Taylor, Abstract 2559",1624399200,60,poster2559AmericasAsia
poster2559,Freezing of gait is worsened by heightened sympathetic arousal that increases network integration,"Natasha Taylor, Abstract 2559",1624514400,120,poster2559EuropeAsia
poster1117,From brain to body: Learning respiration and heart rate fluctuations from fMRI data,"Roza Bayrak, Abstract 1117",1624629600,60,poster1117AmericasEurope
poster1117,From brain to body: Learning respiration and heart rate fluctuations from fMRI data,"Roza Bayrak, Abstract 1117",1624572000,60,poster1117AmericasAsia
